x,y,area,tribe
2684.285889,1815.352173,earth_kingdom_2,earth
2697.909546,1818.898163,earth_kingdom_2,earth
2706.38092,1809.490662,earth_kingdom_2,earth
2711.535645,1796.856079,earth_kingdom_2,earth
2719.734192,1785.515594,earth_kingdom_2,earth
2729.664307,1775.569611,earth_kingdom_2,earth
2738.180237,1765.512772,earth_kingdom_2,earth
2749.508972,1758.377151,earth_kingdom_2,earth
2763.318176,1756.473236,earth_kingdom_2,earth
2777.241516,1755.223694,earth_kingdom_2,earth
2791.564331,1755.223694,earth_kingdom_2,earth
2805.887146,1755.223694,earth_kingdom_2,earth
2819.871521,1757.722626,earth_kingdom_2,earth
2833.312683,1762.086792,earth_kingdom_2,earth
2847.106323,1763.675537,earth_kingdom_2,earth
2856.435852,1753.622665,earth_kingdom_2,earth
2865.832825,1743.187103,earth_kingdom_2,earth
2871.142883,1730.420227,earth_kingdom_2,earth
2874.58374,1716.84433,earth_kingdom_2,earth
2884.488831,1707.237854,earth_kingdom_2,earth
2895.821228,1700.249405,earth_kingdom_2,earth
2909.793396,1698.995514,earth_kingdom_2,earth
2924.117126,1698.995514,earth_kingdom_2,earth
2938.378601,1699.595947,earth_kingdom_2,earth
2951.318665,1698.06366,earth_kingdom_2,earth
2959.402771,1686.6539,earth_kingdom_2,earth
2969.14978,1676.681976,earth_kingdom_2,earth
2976.15448,1664.403534,earth_kingdom_2,earth
2981.013184,1651.617432,earth_kingdom_2,earth
2981.633301,1637.868652,earth_kingdom_2,earth
2970.625305,1630.559082,earth_kingdom_2,earth
2969.665833,1616.548767,earth_kingdom_2,earth
2966.063538,1603.048859,earth_kingdom_2,earth
2966.207581,1588.727264,earth_kingdom_2,earth
2965.2771,1574.572601,earth_kingdom_2,earth
2963.61145,1560.539246,earth_kingdom_2,earth
2963.61145,1546.214752,earth_kingdom_2,earth
2963.61145,1531.892395,earth_kingdom_2,earth
2963.61145,1517.567596,earth_kingdom_2,earth
2952.346497,1514.539032,earth_kingdom_2,earth
2938.990479,1516.56601,earth_kingdom_2,earth
2939.286499,1504.655151,earth_kingdom_2,earth
2950.721436,1498.007202,earth_kingdom_2,earth
2962.136536,1490.177917,earth_kingdom_2,earth
2971.08551,1479.391632,earth_kingdom_2,earth
2978.598633,1467.815552,earth_kingdom_2,earth
2984.332581,1455.283356,earth_kingdom_2,earth
2991.163025,1446.591797,earth_kingdom_2,earth
3002.495117,1439.725647,earth_kingdom_2,earth
3016.524963,1437.846527,earth_kingdom_2,earth
3030.847778,1437.812653,earth_kingdom_2,earth
3042.449036,1445.426941,earth_kingdom_2,earth
3049.842224,1456.744537,earth_kingdom_2,earth
3060.015564,1465.660858,earth_kingdom_2,earth
3071.522522,1463.690186,earth_kingdom_2,earth
3079.939575,1452.721863,earth_kingdom_2,earth
3089.992981,1443.235626,earth_kingdom_2,earth
3097.858887,1431.87439,earth_kingdom_2,earth
3109.961243,1425.112152,earth_kingdom_2,earth
3122.966614,1419.791107,earth_kingdom_2,earth
3137.07489,1419.190979,earth_kingdom_2,earth
3150.331116,1415.584259,earth_kingdom_2,earth
3162.989197,1411.073303,earth_kingdom_2,earth
3173.000793,1401.970062,earth_kingdom_2,earth
3181.027527,1391.616669,earth_kingdom_2,earth
3182.605896,1380.55191,earth_kingdom_2,earth
3168.28949,1380.368652,earth_kingdom_2,earth
3153.96637,1380.368652,earth_kingdom_2,earth
3140.638428,1378.432922,earth_kingdom_2,earth
3130.388184,1369.01825,earth_kingdom_2,earth
3118.926392,1361.044464,earth_kingdom_2,earth
3106.257324,1354.699554,earth_kingdom_2,earth
3093.04718,1350.566406,earth_kingdom_2,earth
3082.788696,1343.991852,earth_kingdom_2,earth
3084.179688,1331.790466,earth_kingdom_2,earth
3098.474731,1331.637573,earth_kingdom_2,earth
3109.535828,1336.711884,earth_kingdom_2,earth
3120.047607,1346.231384,earth_kingdom_2,earth
3131.528625,1354.352875,earth_kingdom_2,earth
3144.328613,1360.577393,earth_kingdom_2,earth
3158.360291,1362.875519,earth_kingdom_2,earth
3172.68158,1362.875519,earth_kingdom_2,earth
3187.008362,1362.875519,earth_kingdom_2,earth
3194.772034,1353.440704,earth_kingdom_2,earth
3194.354858,1339.203339,earth_kingdom_2,earth
3182.672119,1331.430817,earth_kingdom_2,earth
3169.447021,1326.639557,earth_kingdom_2,earth
3155.545349,1325.06546,earth_kingdom_2,earth
3144.093018,1318.103943,earth_kingdom_2,earth
3135.666809,1307.751007,earth_kingdom_2,earth
3124.799194,1292.652588,earth_kingdom_2,earth
3110.46936,1292.652588,earth_kingdom_2,earth
3096.139526,1292.652588,earth_kingdom_2,earth
3081.810303,1292.611237,earth_kingdom_2,earth
3069.820557,1297.448578,earth_kingdom_2,earth
3062.713318,1309.56543,earth_kingdom_2,earth
3050.743713,1316.571808,earth_kingdom_2,earth
3036.625366,1318.33374,earth_kingdom_2,earth
3022.380676,1318.892517,earth_kingdom_2,earth
3008.050842,1318.892517,earth_kingdom_2,earth
2993.721008,1318.892517,earth_kingdom_2,earth
2981.102295,1313.42514,earth_kingdom_2,earth
2967.573853,1309.093933,earth_kingdom_2,earth
2954.547424,1303.470001,earth_kingdom_2,earth
2940.640259,1300.611115,earth_kingdom_2,earth
2926.964722,1296.990662,earth_kingdom_2,earth
2915.991211,1287.938232,earth_kingdom_2,earth
2908.857422,1275.741425,earth_kingdom_2,earth
2899.414978,1265.464325,earth_kingdom_2,earth
2892.363892,1253.805389,earth_kingdom_2,earth
2892.407532,1239.486542,earth_kingdom_2,earth
2899.875488,1228.024597,earth_kingdom_2,earth
2907.973328,1216.335602,earth_kingdom_2,earth
2915.238342,1204.111023,earth_kingdom_2,earth
2921.553955,1191.466675,earth_kingdom_2,earth
2929.012146,1179.80896,earth_kingdom_2,earth
2939.552002,1170.317841,earth_kingdom_2,earth
2948.94928,1159.727783,earth_kingdom_2,earth
2952.365723,1146.283722,earth_kingdom_2,earth
2947.745361,1134.147644,earth_kingdom_2,earth
2935.950928,1126.65802,earth_kingdom_2,earth
2923.336792,1120.308075,earth_kingdom_2,earth
2914.894104,1108.995514,earth_kingdom_2,earth
2903.743591,1100.29068,earth_kingdom_2,earth
2890.559387,1097.727966,earth_kingdom_2,earth
2876.229553,1097.727966,earth_kingdom_2,earth
2862.452393,1094.118958,earth_kingdom_2,earth
2848.320313,1092.72995,earth_kingdom_2,earth
2834.183044,1091.480408,earth_kingdom_2,earth
2819.85321,1091.480408,earth_kingdom_2,earth
2805.874023,1089.129181,earth_kingdom_2,earth
2792.653809,1084.513092,earth_kingdom_2,earth
2780.001221,1078.600311,earth_kingdom_2,earth
2768.966675,1070.549774,earth_kingdom_2,earth
2759.610596,1061.192017,earth_kingdom_2,earth
2746.278381,1057.74353,earth_kingdom_2,earth
2731.948547,1057.74353,earth_kingdom_2,earth
2718.20343,1060.255585,earth_kingdom_2,earth
2704.030151,1061.609497,earth_kingdom_2,earth
2689.975281,1062.741547,earth_kingdom_2,earth
2675.645142,1062.741547,earth_kingdom_2,earth
2662.371521,1059.990082,earth_kingdom_2,earth
2657.142944,1046.894379,earth_kingdom_2,earth
2654.777527,1033.273926,earth_kingdom_2,earth
2645.939026,1022.631073,earth_kingdom_2,earth
2635.370178,1014.073334,earth_kingdom_2,earth
2622.019348,1013.07312,earth_kingdom_2,earth
2619.994202,1026.956177,earth_kingdom_2,earth
2616.719971,1039.839935,earth_kingdom_2,earth
2608.332214,1051.216736,earth_kingdom_2,earth
2601.047668,1062.680359,earth_kingdom_2,earth
2590.033264,1070.170898,earth_kingdom_2,earth
2587.507019,1083.278809,earth_kingdom_2,earth
2591.589355,1095.78064,earth_kingdom_2,earth
2586.44104,1103.742676,earth_kingdom_2,earth
2575.166779,1095.566559,earth_kingdom_2,earth
2575.011749,1081.389465,earth_kingdom_2,earth
2578.8974,1068.30719,earth_kingdom_2,earth
2584.620361,1055.410461,earth_kingdom_2,earth
2589.898071,1042.354889,earth_kingdom_2,earth
2591.659851,1028.888092,earth_kingdom_2,earth
2593.754578,1015.139771,earth_kingdom_2,earth
2593.754578,1000.810089,earth_kingdom_2,earth
2585.26886,991.6015625,earth_kingdom_2,earth
2572.035217,987.7705383,earth_kingdom_2,earth
2559.315491,982.1614075,earth_kingdom_2,earth
2546.240387,976.7108154,earth_kingdom_2,earth
2533.179321,972.741394,earth_kingdom_2,earth
2521.240997,966.3278198,earth_kingdom_2,earth
2512.333984,956.3935852,earth_kingdom_2,earth
2501.447906,948.6169434,earth_kingdom_2,earth
2487.132568,949.0354919,earth_kingdom_2,earth
2472.802582,949.0354919,earth_kingdom_2,earth
2458.4729,949.0354919,earth_kingdom_2,earth
2445.014191,952.8192139,earth_kingdom_2,earth
2436.399384,963.8972473,earth_kingdom_2,earth
2429.788208,975.3219604,earth_kingdom_2,earth
2418.028412,982.583313,earth_kingdom_2,earth
2407.788544,991.9754028,earth_kingdom_2,earth
2397.568665,1001.531219,earth_kingdom_2,earth
2389.737091,1013.046417,earth_kingdom_2,earth
2379.931488,1022.952576,earth_kingdom_2,earth
2372.921448,1034.236298,earth_kingdom_2,earth
2372.590027,1048.521576,earth_kingdom_2,earth
2381.707611,1056.391449,earth_kingdom_2,earth
2393.420563,1063.441162,earth_kingdom_2,earth
2403.453522,1073.268738,earth_kingdom_2,earth
2414.257507,1082.549744,earth_kingdom_2,earth
2426.414795,1089.286499,earth_kingdom_2,earth
2439.599304,1094.152069,earth_kingdom_2,earth
2452.902832,1097.727966,earth_kingdom_2,earth
2466.847076,1100.230713,earth_kingdom_2,earth
2480.70755,1101.136932,earth_kingdom_2,earth
2494.668732,1102.726135,earth_kingdom_2,earth
2508.999023,1102.721405,earth_kingdom_2,earth
2522.407227,1106.912842,earth_kingdom_2,earth
2533.225861,1116.120911,earth_kingdom_2,earth
2544.815063,1124.216309,earth_kingdom_2,earth
2557.225037,1130.021515,earth_kingdom_2,earth
2569.1362,1137.303009,earth_kingdom_2,earth
2581.037292,1143.535767,earth_kingdom_2,earth
2591.584778,1152.330627,earth_kingdom_2,earth
2592.064209,1157.704773,earth_kingdom_2,earth
2577.734833,1157.704773,earth_kingdom_2,earth
2565.435333,1152.37793,earth_kingdom_2,earth
2554.874573,1143.737488,earth_kingdom_2,earth
2542.054901,1138.514252,earth_kingdom_2,earth
2528.478241,1135.309296,earth_kingdom_2,earth
2515.665436,1129.550018,earth_kingdom_2,earth
2503.068848,1124.508514,earth_kingdom_2,earth
2489.015656,1122.318115,earth_kingdom_2,earth
2476.941071,1115.704041,earth_kingdom_2,earth
2464.397888,1110.414581,earth_kingdom_2,earth
2450.29541,1108.973694,earth_kingdom_2,earth
2435.965881,1108.973694,earth_kingdom_2,earth
2421.636353,1108.973694,earth_kingdom_2,earth
2407.387543,1109.588165,earth_kingdom_2,earth
2393.583984,1112.711487,earth_kingdom_2,earth
2380.353546,1108.971558,earth_kingdom_2,earth
2367.251129,1110.31723,earth_kingdom_2,earth
2354.75769,1117.194824,earth_kingdom_2,earth
2342.875519,1124.689789,earth_kingdom_2,earth
2329.423828,1129.076843,earth_kingdom_2,earth
2315.341492,1131.464996,earth_kingdom_2,earth
2301.011505,1131.464996,earth_kingdom_2,earth
2286.681519,1131.464996,earth_kingdom_2,earth
2272.965393,1128.568878,earth_kingdom_2,earth
2261.806793,1120.228271,earth_kingdom_2,earth
2249.624176,1113.071136,earth_kingdom_2,earth
2236.847839,1107.652435,earth_kingdom_2,earth
2228.147125,1098.063202,earth_kingdom_2,earth
2215.662079,1091.912537,earth_kingdom_2,earth
2204.307861,1083.369598,earth_kingdom_2,earth
2191.963806,1077.722321,earth_kingdom_2,earth
2177.814636,1076.343079,earth_kingdom_2,earth
2165.925751,1081.922913,earth_kingdom_2,earth
2156.034851,1091.671143,earth_kingdom_2,earth
2144.128723,1097.75589,earth_kingdom_2,earth
2134.671936,1107.401276,earth_kingdom_2,earth
2128.308563,1119.674377,earth_kingdom_2,earth
2112.940369,1129.46579,earth_kingdom_2,earth
2105.690155,1141.645966,earth_kingdom_2,earth
2098.485565,1152.650299,earth_kingdom_2,earth
2097.946167,1166.634674,earth_kingdom_2,earth
2103.157501,1179.337616,earth_kingdom_2,earth
2110.842133,1191.133423,earth_kingdom_2,earth
2118.920593,1202.92099,earth_kingdom_2,earth
2130.161438,1211.454773,earth_kingdom_2,earth
2142.604523,1217.819519,earth_kingdom_2,earth
2155.328979,1224.219666,earth_kingdom_2,earth
2169.477692,1225.678558,earth_kingdom_2,earth
2183.093719,1223.921661,earth_kingdom_2,earth
2189.478302,1212.02652,earth_kingdom_2,earth
2191.659851,1198.317566,earth_kingdom_2,earth
2191.659851,1183.990326,earth_kingdom_2,earth
2195.543976,1170.608215,earth_kingdom_2,earth
2205.847778,1161.411896,earth_kingdom_2,earth
2216.863861,1153.032379,earth_kingdom_2,earth
2220.398712,1164.772797,earth_kingdom_2,earth
2219.947662,1178.828125,earth_kingdom_2,earth
2210.193481,1187.153473,earth_kingdom_2,earth
2205.40451,1199.733124,earth_kingdom_2,earth
2211.830444,1212.223816,earth_kingdom_2,earth
2223.216095,1219.432373,earth_kingdom_2,earth
2236.917114,1220.680542,earth_kingdom_2,earth
2250.067749,1215.855713,earth_kingdom_2,earth
2259.750519,1206.555939,earth_kingdom_2,earth
2271.435699,1200.853577,earth_kingdom_2,earth
2283.703918,1204.651947,earth_kingdom_2,earth
2285.386963,1217.841492,earth_kingdom_2,earth
2273.197021,1225.2005,earth_kingdom_2,earth
2260.269165,1230.00412,earth_kingdom_2,earth
2250.574646,1240.294037,earth_kingdom_2,earth
2243.973083,1252.634125,earth_kingdom_2,earth
2249.930878,1263.990479,earth_kingdom_2,earth
2263.530884,1266.912689,earth_kingdom_2,earth
2277.858124,1266.912689,earth_kingdom_2,earth
2292.024231,1265.977631,earth_kingdom_2,earth
2306.061554,1266.477661,earth_kingdom_2,earth
2318.87619,1272.153778,earth_kingdom_2,earth
2324.263306,1284.415131,earth_kingdom_2,earth
2314.304352,1293.087311,earth_kingdom_2,earth
2300.502625,1295.65155,earth_kingdom_2,earth
2286.4151,1294.296265,earth_kingdom_2,earth
2272.805634,1290.653534,earth_kingdom_2,earth
2258.477936,1290.653534,earth_kingdom_2,earth
2244.150696,1290.653534,earth_kingdom_2,earth
2230.490723,1293.415985,earth_kingdom_2,earth
2222.920074,1304.066772,earth_kingdom_2,earth
2220.767059,1317.718048,earth_kingdom_2,earth
2208.049622,1324.07074,earth_kingdom_2,earth
2194.612274,1328.694305,earth_kingdom_2,earth
2182.100067,1335.468597,earth_kingdom_2,earth
2170.684204,1341.70929,earth_kingdom_2,earth
2157.950439,1347.77771,earth_kingdom_2,earth
2146.25,1355.455017,earth_kingdom_2,earth
2140.345306,1367.809906,earth_kingdom_2,earth
2130.422211,1378.028412,earth_kingdom_2,earth
2124.185944,1389.964447,earth_kingdom_2,earth
2129.107513,1401.746979,earth_kingdom_2,earth
2138.542938,1411.457825,earth_kingdom_2,earth
2149.647217,1420.044403,earth_kingdom_2,earth
2160.707245,1428.590851,earth_kingdom_2,earth
2171.792755,1435.650635,earth_kingdom_2,earth
2182.448425,1444.888,earth_kingdom_2,earth
2195.76889,1450.085907,earth_kingdom_2,earth
2208.565674,1456.433258,earth_kingdom_2,earth
2219.606018,1464.86145,earth_kingdom_2,earth
2230.165558,1474.285583,earth_kingdom_2,earth
2239.698486,1484.916687,earth_kingdom_2,earth
2250.196686,1494.178772,earth_kingdom_2,earth
2252.056427,1500.903015,earth_kingdom_2,earth
2237.753296,1500.572357,earth_kingdom_2,earth
2224.884338,1497.369537,earth_kingdom_2,earth
2212.238312,1490.984039,earth_kingdom_2,earth
2201.537781,1481.742706,earth_kingdom_2,earth
2190.867767,1472.290802,earth_kingdom_2,earth
2180.874786,1462.027588,earth_kingdom_2,earth
2169.499817,1453.515625,earth_kingdom_2,earth
2158.118134,1445.010223,earth_kingdom_2,earth
2144.828339,1440.475922,earth_kingdom_2,earth
2130.50293,1440.595551,earth_kingdom_2,earth
2118.26416,1434.958801,earth_kingdom_2,earth
2107.937317,1427.032928,earth_kingdom_2,earth
2095.639191,1420.603638,earth_kingdom_2,earth
2089.184113,1432.258606,earth_kingdom_2,earth
2089.199524,1446.585693,earth_kingdom_2,earth
2089.199524,1460.912628,earth_kingdom_2,earth
2089.199524,1475.240021,earth_kingdom_2,earth
2091.17691,1489.216461,earth_kingdom_2,earth
2099.316711,1500.648804,earth_kingdom_2,earth
2110.268402,1509.817657,earth_kingdom_2,earth
2122.709656,1516.760254,earth_kingdom_2,earth
2136.331177,1521.140747,earth_kingdom_2,earth
2148.903809,1527.946472,earth_kingdom_2,earth
2161.844635,1532.536621,earth_kingdom_2,earth
2171.143341,1543.000793,earth_kingdom_2,earth
2179.506683,1553.73291,earth_kingdom_2,earth
2187.599792,1565.097809,earth_kingdom_2,earth
2194.866333,1577.152405,earth_kingdom_2,earth
2200.598907,1589.944763,earth_kingdom_2,earth
2209.649506,1600.256653,earth_kingdom_2,earth
2221.951752,1607.020569,earth_kingdom_2,earth
2234.512024,1612.197418,earth_kingdom_2,earth
2246.389923,1618.210449,earth_kingdom_2,earth
2258.349915,1625.865479,earth_kingdom_2,earth
2270.118713,1632.602844,earth_kingdom_2,earth
2283.777924,1636.713104,earth_kingdom_2,earth
2297.485504,1639.272308,earth_kingdom_2,earth
2311.813049,1639.268646,earth_kingdom_2,earth
2326.140289,1639.268646,earth_kingdom_2,earth
2339.801941,1642.66571,earth_kingdom_2,earth
2353.049011,1647.740173,earth_kingdom_2,earth
2365.670929,1654.252167,earth_kingdom_2,earth
2373.930817,1664.410858,earth_kingdom_2,earth
2360.345612,1663.322144,earth_kingdom_2,earth
2349.996948,1654.531403,earth_kingdom_2,earth
2337.338562,1648.28598,earth_kingdom_2,earth
2323.516083,1645.471344,earth_kingdom_2,earth
2309.901123,1641.767731,earth_kingdom_2,earth
2295.81955,1640.607758,earth_kingdom_2,earth
2285.373688,1644.395752,earth_kingdom_2,earth
2293.001404,1655.107727,earth_kingdom_2,earth
2303.522644,1663.151703,earth_kingdom_2,earth
2307.667847,1676.203766,earth_kingdom_2,earth
2295.849609,1671.426392,earth_kingdom_2,earth
2288.279114,1659.994507,earth_kingdom_2,earth
2279.763184,1649.251709,earth_kingdom_2,earth
2268.659973,1640.718231,earth_kingdom_2,earth
2255.513458,1635.262909,earth_kingdom_2,earth
2242.353821,1631.235199,earth_kingdom_2,earth
2229.985657,1626.773529,earth_kingdom_2,earth
2216.438599,1623.287201,earth_kingdom_2,earth
2203.655701,1617.230682,earth_kingdom_2,earth
2192.612152,1608.827209,earth_kingdom_2,earth
2180.266876,1601.735992,earth_kingdom_2,earth
2167.740631,1595.583496,earth_kingdom_2,earth
2158.721313,1584.700623,earth_kingdom_2,earth
2148.902893,1574.678345,earth_kingdom_2,earth
2136.492767,1569.088593,earth_kingdom_2,earth
2123.842316,1564.973907,earth_kingdom_2,earth
2116.928253,1552.998352,earth_kingdom_2,earth
2108.86673,1541.630707,earth_kingdom_2,earth
2100.623932,1530.658569,earth_kingdom_2,earth
2089.103394,1522.886505,earth_kingdom_2,earth
2080.32486,1512.897034,earth_kingdom_2,earth
2070.369415,1502.625885,earth_kingdom_2,earth
2059.727936,1493.480377,earth_kingdom_2,earth
2049.315186,1485.916901,earth_kingdom_2,earth
2037.245941,1480.579987,earth_kingdom_2,earth
2023.865814,1476.577911,earth_kingdom_2,earth
2009.54361,1476.831512,earth_kingdom_2,earth
1995.216217,1476.831512,earth_kingdom_2,earth
1980.904694,1476.745605,earth_kingdom_2,earth
1968.297424,1482.961578,earth_kingdom_2,earth
1956.656036,1490.955811,earth_kingdom_2,earth
1944.669495,1498.224487,earth_kingdom_2,earth
1934.242096,1507.687836,earth_kingdom_2,earth
1927.091064,1520.014954,earth_kingdom_2,earth
1919.921875,1532.081451,earth_kingdom_2,earth
1915.528107,1545.485382,earth_kingdom_2,earth
1915.516663,1559.812164,earth_kingdom_2,earth
1915.639343,1574.137115,earth_kingdom_2,earth
1914.389801,1588.320007,earth_kingdom_2,earth
1907.850189,1600.887451,earth_kingdom_2,earth
1901.743927,1613.674622,earth_kingdom_2,earth
1896.831207,1626.968384,earth_kingdom_2,earth
1891.910248,1640.260162,earth_kingdom_2,earth
1886.004486,1652.387695,earth_kingdom_2,earth
1877.002716,1662.894135,earth_kingdom_2,earth
1868.492126,1673.534698,earth_kingdom_2,earth
2141.564941,1032.567444,earth_kingdom_11,earth
2127.711639,1032.567444,earth_kingdom_11,earth
2118.8414,1024.895477,earth_kingdom_11,earth
2116.268005,1011.320343,earth_kingdom_11,earth
2116.447906,997.482605,earth_kingdom_11,earth
2123.451385,987.558136,earth_kingdom_11,earth
2136.026306,982.4647522,earth_kingdom_11,earth
2149.639435,981.1201477,earth_kingdom_11,earth
2156.275177,992.8697205,earth_kingdom_11,earth
2162.454529,1004.998932,earth_kingdom_11,earth
2162.65625,1018.710785,earth_kingdom_11,earth
2156.089172,1030.799866,earth_kingdom_11,earth
3045.203857,1653.897095,earth_kingdom_9,earth
3032.427979,1661.187286,earth_kingdom_9,earth
3020.6604,1658.615265,earth_kingdom_9,earth
3015.907288,1644.703369,earth_kingdom_9,earth
3019.201355,1633.783722,earth_kingdom_9,earth
3041.579895,1645.200653,earth_kingdom_8,earth
3098.917542,1633.910675,earth_kingdom_8,earth
3086.312561,1628.849182,earth_kingdom_8,earth
3077.28302,1618.564758,earth_kingdom_8,earth
3068.110352,1609.356842,earth_kingdom_8,earth
3073.091431,1598.850555,earth_kingdom_8,earth
3085.719604,1593.937683,earth_kingdom_8,earth
3099.46167,1593.937683,earth_kingdom_8,earth
3113.204041,1593.937683,earth_kingdom_8,earth
3125.149841,1596.627197,earth_kingdom_8,earth
3124.911194,1610.361786,earth_kingdom_8,earth
3120.614929,1621.210632,earth_kingdom_8,earth
3108.523254,1624.820709,earth_kingdom_8,earth
2344.177856,2031.141968,earth_kingdom_12,earth
2334.313965,2041.402206,earth_kingdom_12,earth
2320.21225,2042.13089,earth_kingdom_12,earth
2314.941711,2037.380676,earth_kingdom_12,earth
2319.226685,2024.509048,earth_kingdom_12,earth
2324.641724,2011.658478,earth_kingdom_12,earth
2337.243347,2009.342422,earth_kingdom_12,earth
2340.43045,2022.867737,earth_kingdom_12,earth
3269.743042,1235.424957,eastern_air_temple,air
3272.16217,1249.089661,eastern_air_temple,air
3279.598083,1260.91629,eastern_air_temple,air
3285.983276,1271.378784,eastern_air_temple,air
3293.670959,1282.525177,eastern_air_temple,air
3304.290161,1289.639282,eastern_air_temple,air
3305.285339,1276.465302,eastern_air_temple,air
3311.636353,1289.187164,eastern_air_temple,air
3318.668823,1301.112823,eastern_air_temple,air
3322.465515,1314.763031,eastern_air_temple,air
3329.419861,1326.711273,eastern_air_temple,air
3333.468323,1339.420471,eastern_air_temple,air
3336.626282,1352.72049,eastern_air_temple,air
3345.28656,1352.091675,eastern_air_temple,air
3353.457947,1341.950073,eastern_air_temple,air
3364.941101,1334.057465,eastern_air_temple,air
3378.761902,1331.219482,eastern_air_temple,air
3384.701843,1319.517517,eastern_air_temple,air
3389.69635,1306.776886,eastern_air_temple,air
3400.897522,1302.318573,eastern_air_temple,air
3411.595459,1311.134186,eastern_air_temple,air
3414.688416,1300.208588,eastern_air_temple,air
3418.026733,1286.412048,eastern_air_temple,air
3422.247925,1273.752594,eastern_air_temple,air
3430.766296,1262.873077,eastern_air_temple,air
3442.378235,1258.005981,eastern_air_temple,air
3450.66803,1268.869934,eastern_air_temple,air
3457.415771,1263.316193,eastern_air_temple,air
3463.488464,1250.925598,eastern_air_temple,air
3471.496277,1240.74646,eastern_air_temple,air
3484.694519,1236.366272,eastern_air_temple,air
3494.638672,1226.885529,eastern_air_temple,air
3499.169312,1213.630981,eastern_air_temple,air
3502.340088,1199.685516,eastern_air_temple,air
3504.264221,1185.821075,eastern_air_temple,air
3504.6521,1171.535797,eastern_air_temple,air
3504.6521,1157.212219,eastern_air_temple,air
3498.835754,1146.698303,eastern_air_temple,air
3486.045532,1141.735992,eastern_air_temple,air
3475.918274,1131.720276,eastern_air_temple,air
3464.725342,1124.275513,eastern_air_temple,air
3451.702576,1118.695221,eastern_air_temple,air
3439.059753,1113.304291,eastern_air_temple,air
3429.179993,1104.418488,eastern_air_temple,air
3421.286926,1093.78891,eastern_air_temple,air
3410.618591,1084.602661,eastern_air_temple,air
3400.965271,1074.247284,eastern_air_temple,air
3388.183899,1068.173981,eastern_air_temple,air
3375.569763,1062.615204,eastern_air_temple,air
3366.317139,1055.216827,eastern_air_temple,air
3370.359802,1043.358917,eastern_air_temple,air
3379.884338,1035.386963,eastern_air_temple,air
3387.293701,1024.195862,eastern_air_temple,air
3387.197571,1009.876556,eastern_air_temple,air
3380.862732,997.5328064,eastern_air_temple,air
3375.740967,985.395813,eastern_air_temple,air
3374.772034,971.2710571,eastern_air_temple,air
3370.081482,966.2165833,eastern_air_temple,air
3377.757874,954.7706604,eastern_air_temple,air
3378.450928,940.5560303,eastern_air_temple,air
3374.82605,928.1550598,eastern_air_temple,air
3363.830872,920.4852295,eastern_air_temple,air
3354.501343,909.9911499,eastern_air_temple,air
3344.829712,901.8069458,eastern_air_temple,air
3332.991028,893.9096069,eastern_air_temple,air
3319.952087,888.2199097,eastern_air_temple,air
3306.5625,884.3545532,eastern_air_temple,air
3293.480835,881.6809082,eastern_air_temple,air
3281.237793,876.3012695,eastern_air_temple,air
3270.192871,868.1239319,eastern_air_temple,air
3259.125366,859.4343567,eastern_air_temple,air
3245.403442,856.8214417,eastern_air_temple,air
3233.344727,861.9961548,eastern_air_temple,air
3229.422302,875.3659058,eastern_air_temple,air
3222.228699,887.308197,eastern_air_temple,air
3215.768127,899.8675537,eastern_air_temple,air
3213.514709,913.78479,eastern_air_temple,air
3224.796448,918.2015991,eastern_air_temple,air
3237.307739,923.1318665,eastern_air_temple,air
3250.656738,928.072052,eastern_air_temple,air
3262.966614,934.7322083,eastern_air_temple,air
3274.956665,940.9524536,eastern_air_temple,air
3287.363586,947.6387024,eastern_air_temple,air
3297.951355,956.0749817,eastern_air_temple,air
3306.077576,965.6187439,eastern_air_temple,air
3312.226563,977.3117065,eastern_air_temple,air
3310.404663,990.9327698,eastern_air_temple,air
3297.311096,995.9706116,eastern_air_temple,air
3284.180908,999.7831726,eastern_air_temple,air
3270.965881,1003.904114,eastern_air_temple,air
3269.651489,1017.90329,eastern_air_temple,air
3268.493347,1032.039337,eastern_air_temple,air
3268.493347,1046.362305,eastern_air_temple,air
3268.493347,1060.685883,eastern_air_temple,air
3272.854614,1073.045502,eastern_air_temple,air
3283.829346,1080.901947,eastern_air_temple,air
3294.735107,1087.831573,eastern_air_temple,air
3290.249634,1098.535767,eastern_air_temple,air
3276.25885,1100.477142,eastern_air_temple,air
3262.006836,1100.58197,eastern_air_temple,air
3252.289429,1110.836182,eastern_air_temple,air
3243.040466,1120.143127,eastern_air_temple,air
3239.754639,1133.421173,eastern_air_temple,air
3239.146423,1147.694702,eastern_air_temple,air
3236.005859,1161.226196,eastern_air_temple,air
3249.066772,1163.370056,eastern_air_temple,air
3259.916687,1171.732483,eastern_air_temple,air
3270.404968,1181.281128,eastern_air_temple,air
3279.705505,1191.613007,eastern_air_temple,air
3284.223328,1204.612732,eastern_air_temple,air
3284.737244,1218.856659,eastern_air_temple,air
3285.057678,1233.143921,eastern_air_temple,air
3274.333191,1240.422974,eastern_air_temple,air
1453.530426,1564.957275,fire_nation_island,fire
1435.640869,1564.957275,fire_nation_island,fire
1435.440063,1551.246948,fire_nation_island,fire
1452.041779,1546.21994,fire_nation_island,fire
1457.98996,1556.211243,fire_nation_island,fire
1094.405136,1614.089661,fire_nation_main,fire
1080.076828,1614.089661,fire_nation_main,fire
